label,key,wave,stance_1,stance_2,polarity,explicitness,strength,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8371a2887ae72076,1,I cannot cook meat currently,I love the taste of meat,negative,explicit,80,12,24,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8371a2887ae72076,1,I cannot cook meat currently,Price is my main motivation,positive,explicit,65,12,6,1.0,0.0310097004259423,1.0,0.0310097004259423
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8371a2887ae72076,1,I love the taste of meat,Price is my main motivation,negative,explicit,75,24,6,1.0,0.0310097004259423,1.0,0.0310097004259423
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8371a2887ae72076,1,I buy fried chicken from stores,I love the taste of meat,positive,implicit,50,21,24,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8371a2887ae72076,1,I buy pre-packaged meat for sandwiches,I love the taste of meat,positive,implicit,45,0,24,0.104522182193984,1.0,0.104522182193984,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,I am concerned about animal cruelty,I eat meat 2-3 times a week,negative,implicit,60,5,15,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,I am concerned about animal cruelty,I keep kosher and eat kosher meat,positive,implicit,35,5,18,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,I am concerned about animal cruelty,I was vegan or vegetarian for years,positive,explicit,85,5,4,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,I am concerned about the environment,I eat meat 2-3 times a week,negative,explicit,60,13,15,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,I am concerned about the environment,I have financial limitations,positive,explicit,50,13,6,1.0,0.0207626548683478,1.0,0.0207626548683478
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,I am concerned about the environment,My family eats plant-based for health reasons,positive,implicit,35,13,-1,1.0,0.0190638490476024,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,I eat meat 2-3 times a week,I have financial limitations,negative,explicit,65,15,6,1.0,0.0207626548683478,1.0,0.0207626548683478
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,I eat meat 2-3 times a week,My husband prefers meals with meat,positive,explicit,80,15,22,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,I eat meat 2-3 times a week,My child is a picky eater for meat,positive,explicit,75,15,-1,1.0,0.0914479301190271,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,I eat meat 2-3 times a week,My child is anemic,positive,explicit,80,15,-1,1.0,0.0221445825230393,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,I have financial limitations,My husband prefers meals with meat,negative,explicit,55,6,22,0.0207626548683478,1.0,0.0207626548683478,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,I have financial limitations,My child is a picky eater for meat,negative,explicit,55,6,-1,0.0207626548683478,0.0914479301190271,0.0207626548683478,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,I was vegan or vegetarian for years,I eat meat 2-3 times a week,negative,explicit,60,4,15,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,I keep kosher and eat kosher meat,I eat meat 2-3 times a week,positive,implicit,30,18,15,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,My child is anemic,I have financial limitations,negative,explicit,60,-1,6,0.0221445825230393,0.0207626548683478,,0.0207626548683478
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,My child is anemic,I eat meat 2-3 times a week,positive,explicit,80,-1,15,0.0221445825230393,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,My child is a picky eater for meat,My husband prefers meals with meat,positive,explicit,75,-1,22,0.0914479301190271,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,8de500ff0f84f538,1,My family eats plant-based for health reasons,I am concerned about the environment,positive,implicit,35,-1,13,0.0190638490476024,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,cdc1fd8a83edc5a9,1,I am a picky eater,I do not eat many fruits or vegetables,positive,explicit,95,-1,-1,0.0080847115329295,0.0279613224290903,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,cdc1fd8a83edc5a9,1,I am a picky eater,I include meat in most meals,positive,explicit,90,-1,12,0.0080847115329295,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,cdc1fd8a83edc5a9,1,I am a picky eater,I only eat certain kinds of meat,positive,explicit,90,-1,-1,0.0080847115329295,0.0918053342958765,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,cdc1fd8a83edc5a9,1,I am a picky eater,I wish I could be vegetarian,negative,explicit,85,-1,4,0.0080847115329295,0.5734752927381848,,0.5734752927381848
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,cdc1fd8a83edc5a9,1,I am a picky eater,I am set in eating meat,positive,explicit,75,-1,19,0.0080847115329295,0.4251686418092101,,0.4251686418092101
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,cdc1fd8a83edc5a9,1,I care about food texture,I only eat certain kinds of meat,positive,explicit,95,24,-1,1.0,0.0918053342958765,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,cdc1fd8a83edc5a9,1,I do not eat many fruits or vegetables,I include meat in most meals,positive,explicit,85,-1,12,0.0279613224290903,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,cdc1fd8a83edc5a9,1,I include meat in most meals,I am set in eating meat,positive,explicit,80,12,19,1.0,0.4251686418092101,1.0,0.4251686418092101
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,cdc1fd8a83edc5a9,1,I am set in eating meat,I wish I could be vegetarian,negative,explicit,90,19,4,0.4251686418092101,0.5734752927381848,0.4251686418092101,0.5734752927381848
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,I am sad about animal treatment on large farms,I eat less meat than most people,positive,explicit,95,5,-1,1.0,0.1738105930001542,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,I am sad about animal treatment on large farms,I eat meat daily,negative,explicit,65,5,17,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,I am sad about animal treatment on large farms,Meat-eating is ingrained in our behavior,negative,implicit,55,5,-1,1.0,0.0461359552133692,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,I am sad about animal treatment on large farms,My mom eats less meat now,positive,implicit,40,5,11,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,I am sad about animal treatment on large farms,Multiple friends eat less meat now,positive,implicit,40,5,9,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,I eat less meat than most people,I eat meat daily,negative,explicit,60,-1,17,0.1738105930001542,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,I eat less meat than most people,Meat-eating is ingrained in our behavior,negative,implicit,36,-1,-1,0.1738105930001542,0.0461359552133692,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,I eat less meat than most people,My mom eats less meat now,positive,explicit,30,-1,11,0.1738105930001542,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,I eat less meat than most people,Multiple friends eat less meat now,positive,explicit,30,-1,9,0.1738105930001542,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,I was brought up eating meat,Meat-eating is ingrained in our behavior,positive,explicit,90,23,-1,1.0,0.0461359552133692,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,I eat meat daily,Meat-eating is ingrained in our behavior,positive,explicit,85,17,-1,1.0,0.0461359552133692,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,I was brought up eating meat,I eat meat daily,positive,explicit,75,23,17,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,I was brought up eating meat,My community farms and hunts meat,positive,explicit,75,23,9,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,Meat-eating is ingrained in our behavior,My community farms and hunts meat,positive,explicit,90,-1,9,0.0461359552133692,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,I was brought up eating meat,My mom eats less meat now,negative,implicit,26,23,11,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,I was brought up eating meat,Multiple friends eat less meat now,negative,implicit,26,23,9,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,Meat-eating is ingrained in our behavior,My mom eats less meat now,negative,implicit,32,-1,11,0.0461359552133692,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,Meat-eating is ingrained in our behavior,Multiple friends eat less meat now,negative,implicit,32,-1,9,0.0461359552133692,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,76b6976d3c95342a,1,My community farms and hunts meat,I eat meat daily,positive,implicit,55,9,17,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,Chicken is cheapest for most meals,I eat meat almost daily,positive,explicit,85,21,17,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,Chicken is cheapest for most meals,I eat meat with mother and grandmother,positive,explicit,75,21,1,1.0,0.6929886801845806,1.0,0.6929886801845806
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,Chicken is cheapest for most meals,Most people in my life eat meat,positive,implicit,30,21,27,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,Chicken is cheapest for most meals,I grew up eating a lot of meat,positive,implicit,40,21,23,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,I eat meat almost daily,I eat meat with mother and grandmother,positive,explicit,80,17,1,1.0,0.6929886801845806,1.0,0.6929886801845806
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,I eat meat almost daily,I enjoy meat,positive,explicit,90,17,-1,1.0,0.0126505025334868,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,I eat meat almost daily,I grew up eating a lot of meat,positive,explicit,85,17,23,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,I eat meat almost daily,Most people in my life eat meat,positive,explicit,70,17,27,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,I eat meat almost daily,Meat tastes better than alternatives,positive,implicit,60,17,0,1.0,0.1205515329996754,1.0,0.1205515329996754
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,I eat meat almost daily,I am open to trying a vegan diet,negative,explicit,30,17,4,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,I eat meat with mother and grandmother,I grew up eating a lot of meat,positive,explicit,75,1,23,0.6929886801845806,1.0,0.6929886801845806,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,I eat meat with mother and grandmother,Most people in my life eat meat,positive,explicit,60,1,27,0.6929886801845806,1.0,0.6929886801845806,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,I enjoy meat,I grew up eating a lot of meat,positive,explicit,85,-1,23,0.0126505025334868,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,I enjoy meat,Meat tastes better than alternatives,positive,explicit,90,-1,0,0.0126505025334868,0.1205515329996754,,0.1205515329996754
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,I enjoy meat,I am open to trying a vegan diet,negative,implicit,35,-1,4,0.0126505025334868,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,I grew up eating a lot of meat,Most people in my life eat meat,positive,explicit,65,23,27,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,0d3cc90a72fbaf72,1,Meat tastes better than alternatives,I am open to trying a vegan diet,negative,explicit,55,0,4,0.1205515329996754,1.0,0.1205515329996754,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,I am concerned about my health,I became vegetarian,positive,explicit,95,6,4,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,I am concerned about my health,I used to eat meat daily,negative,explicit,90,6,17,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,I am concerned about my health,My husband became vegetarian,positive,explicit,75,6,4,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,I am concerned about my health,Social support encourages vegetarianism,positive,explicit,70,6,4,1.0,0.0952598512430574,1.0,0.0952598512430574
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,I became vegetarian,I used to eat meat daily,negative,explicit,100,4,17,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,I became vegetarian,I want to limit animal suffering,positive,explicit,95,4,5,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,I became vegetarian,I care about the environment,positive,explicit,90,4,13,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,I became vegetarian,My husband became vegetarian,positive,explicit,85,4,4,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,I became vegetarian,Social support encourages vegetarianism,positive,explicit,90,4,4,1.0,0.0952598512430574,1.0,0.0952598512430574
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,I care about the environment,I want to limit animal suffering,positive,implicit,40,13,5,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,Grocery costs are increasing,I provide meatfree meals to friends,positive,explicit,35,0,12,0.4110582411195533,0.3158425476160056,0.4110582411195533,0.3158425476160056
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,Grocery costs are increasing,Social support encourages vegetarianism,positive,implicit,30,0,4,0.4110582411195533,0.0952598512430574,0.4110582411195533,0.0952598512430574
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,I care about the environment,Social support encourages vegetarianism,positive,implicit,40,13,4,1.0,0.0952598512430574,1.0,0.0952598512430574
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,I want to limit animal suffering,Social support encourages vegetarianism,positive,explicit,60,5,4,1.0,0.0952598512430574,1.0,0.0952598512430574
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,I care about the environment,My husband became vegetarian,positive,explicit,75,13,4,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,I want to limit animal suffering,My husband became vegetarian,positive,explicit,80,5,4,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,9306e20a3c8202a6,1,I provide meatfree meals to friends,Social support encourages vegetarianism,positive,explicit,85,12,4,0.3158425476160056,0.0952598512430574,0.3158425476160056,0.0952598512430574
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c32a7e5368c4de97,1,I alternate beef and turkey weekly,I have health concerns,positive,explicit,95,3,6,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c32a7e5368c4de97,1,I eat chicken daily,I have health concerns,positive,explicit,90,21,6,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c32a7e5368c4de97,1,I have health concerns,I occasionally eat fried chicken,negative,explicit,85,6,21,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c32a7e5368c4de97,1,I have health concerns,I prepare chicken with an air fryer,positive,explicit,90,6,21,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c32a7e5368c4de97,1,I have health concerns,I try to eat more fish,positive,explicit,80,6,3,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c32a7e5368c4de97,1,I have health concerns,I love eating meat,negative,explicit,75,6,-1,1.0,0.0231441502022183,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c32a7e5368c4de97,1,I have health concerns,My family has health challenges,positive,explicit,95,6,6,1.0,0.3351350353911238,1.0,0.3351350353911238
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c32a7e5368c4de97,1,I have health concerns,My family has similar eating habits,positive,explicit,80,6,1,1.0,0.2366964927994032,1.0,0.2366964927994032
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c32a7e5368c4de97,1,I have health concerns,Southern cuisine was central when growing up,negative,explicit,60,6,23,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c32a7e5368c4de97,1,I love eating meat,I try to eat more fish,positive,implicit,25,-1,3,0.0231441502022183,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c32a7e5368c4de97,1,I eat chicken daily,I prepare chicken with an air fryer,positive,explicit,85,21,21,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,c32a7e5368c4de97,1,I occasionally eat fried chicken,I prepare chicken with an air fryer,negative,explicit,80,21,21,1.0,1.0,1.0,1.0
